feedback_id,client_id,house_id,transaction_id,feedback_date,rating,comments
1368,1008,573,355,2024-01-30,1,The property listing was accurate and met all my requirements.
1369,1212,661,2594,2024-01-30,4,The property listing was accurate and met all my requirements.
1370,816,912,328,2024-01-31,3,"The negotiation process was tough, but we managed to reach an agreement."
1371,1588,832,4279,2024-01-31,1,The agent was very helpful and responsive. Highly recommended!
1372,1674,611,4498,2024-01-31,3,The property listing was accurate and met all my requirements.
1373,2235,650,2340,2024-02-01,3,I had a pleasant experience with the transaction. Everything went smoothly.
1374,949,544,4528,2024-02-01,3,The agent was very helpful and responsive. Highly recommended!
1375,1661,74,2923,2024-02-01,2,The property listing was accurate and met all my requirements.
1376,1368,833,3544,2024-02-01,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
1377,1636,116,1868,2024-02-02,2,The house was in excellent condition and exceeded my expectations.
1378,39,505,812,2024-02-02,2,"There were some delays, but the final result was worth the wait."
1379,1620,220,602,2024-02-02,3,"The house had some issues, but they were addressed promptly by the seller."
1380,1208,94,4530,2024-02-03,3,I had a pleasant experience with the transaction. Everything went smoothly.
1381,2895,123,524,2024-02-03,4,"The house had some issues, but they were addressed promptly by the seller."
1382,260,709,295,2024-02-03,5,The agent was very helpful and responsive. Highly recommended!
1383,1555,953,1231,2024-02-03,2,I had a pleasant experience with the transaction. Everything went smoothly.
1384,706,150,2759,2024-02-04,1,The house was in excellent condition and exceeded my expectations.
1385,2659,890,3604,2024-02-04,4,I found the perfect home for my family. Couldn't be happier!
1386,1282,203,4523,2024-02-04,1,I appreciate the transparency and professionalism throughout the transaction.
1387,2424,735,3231,2024-02-05,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1388,2253,637,4979,2024-02-05,5,The property listing was accurate and met all my requirements.
1389,690,909,1603,2024-02-05,5,"There were some delays, but the final result was worth the wait."
1390,409,790,4819,2024-02-05,3,I found the perfect home for my family. Couldn't be happier!
1391,696,807,3748,2024-02-06,4,"The negotiation process was tough, but we managed to reach an agreement."
1392,2541,619,1676,2024-02-06,1,"The negotiation process was tough, but we managed to reach an agreement."
1393,2523,261,4938,2024-02-06,2,The agent was very helpful and responsive. Highly recommended!
1394,991,464,1131,2024-02-07,4,"The house had some issues, but they were addressed promptly by the seller."
1395,2112,535,2652,2024-02-07,2,The house was in excellent condition and exceeded my expectations.
1396,2708,899,4875,2024-02-07,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
1397,2673,184,3716,2024-02-07,2,"The negotiation process was tough, but we managed to reach an agreement."
1398,1493,2,1833,2024-02-08,1,I had a pleasant experience with the transaction. Everything went smoothly.
1399,2924,766,3346,2024-02-08,3,The agent was very helpful and responsive. Highly recommended!
1400,2413,390,4994,2024-02-08,2,"There were some delays, but the final result was worth the wait."
1401,1795,687,1566,2024-02-09,2,The agent was very helpful and responsive. Highly recommended!
1402,2807,745,851,2024-02-09,2,The property listing was accurate and met all my requirements.
1403,1277,189,3653,2024-02-09,1,"The negotiation process was tough, but we managed to reach an agreement."
1404,2520,855,964,2024-02-09,4,"The house had some issues, but they were addressed promptly by the seller."
1405,50,659,1808,2024-02-10,1,I had a pleasant experience with the transaction. Everything went smoothly.
1406,2736,4,3187,2024-02-10,1,I found the perfect home for my family. Couldn't be happier!
1407,1439,629,4781,2024-02-10,1,The house was in excellent condition and exceeded my expectations.
1408,795,786,32,2024-02-11,2,"The negotiation process was tough, but we managed to reach an agreement."
1409,950,938,3248,2024-02-11,3,"There were some delays, but the final result was worth the wait."
1410,2400,544,1563,2024-02-11,1,I had a pleasant experience with the transaction. Everything went smoothly.
1411,2609,18,654,2024-02-11,2,I appreciate the transparency and professionalism throughout the transaction.
1412,219,284,1597,2024-02-12,1,I found the perfect home for my family. Couldn't be happier!
1413,2651,342,3578,2024-02-12,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
1414,1579,73,1,2024-02-12,3,I appreciate the transparency and professionalism throughout the transaction.
1415,1087,305,1202,2024-02-13,5,"The negotiation process was tough, but we managed to reach an agreement."
1416,2905,657,3521,2024-02-13,3,I found the perfect home for my family. Couldn't be happier!
1417,500,640,3907,2024-02-13,5,"The negotiation process was tough, but we managed to reach an agreement."
1418,2049,921,3686,2024-02-14,2,"The negotiation process was tough, but we managed to reach an agreement."
1419,1778,910,1555,2024-02-14,2,"The negotiation process was tough, but we managed to reach an agreement."
1420,318,954,4008,2024-02-14,3,I found the perfect home for my family. Couldn't be happier!
1421,1078,972,3071,2024-02-14,1,I appreciate the transparency and professionalism throughout the transaction.
1422,1168,308,1326,2024-02-15,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1423,464,694,4207,2024-02-15,3,The house was in excellent condition and exceeded my expectations.
1424,1217,567,4613,2024-02-15,3,The house was in excellent condition and exceeded my expectations.
1425,80,835,2432,2024-02-16,5,The property listing was accurate and met all my requirements.
1426,1306,6,559,2024-02-16,2,I appreciate the transparency and professionalism throughout the transaction.
1427,497,670,483,2024-02-16,5,The property listing was accurate and met all my requirements.
1428,2645,768,1568,2024-02-16,3,"The house had some issues, but they were addressed promptly by the seller."
1429,566,142,2920,2024-02-17,1,The agent was very helpful and responsive. Highly recommended!
1430,70,585,4764,2024-02-17,1,I found the perfect home for my family. Couldn't be happier!
1431,2018,286,4459,2024-02-17,4,"There were some delays, but the final result was worth the wait."
1432,2075,113,4584,2024-02-18,3,The house was in excellent condition and exceeded my expectations.
1433,1103,965,1981,2024-02-18,3,I appreciate the transparency and professionalism throughout the transaction.
1434,1448,390,1412,2024-02-18,2,The property listing was accurate and met all my requirements.
1435,2040,247,1778,2024-02-18,4,"The negotiation process was tough, but we managed to reach an agreement."
1436,2895,376,692,2024-02-19,2,"The house had some issues, but they were addressed promptly by the seller."
1437,2113,555,1982,2024-02-19,1,The agent was very helpful and responsive. Highly recommended!
1438,1631,205,2018,2024-02-19,3,The agent was very helpful and responsive. Highly recommended!
1439,21,523,1535,2024-02-20,5,"The negotiation process was tough, but we managed to reach an agreement."
1440,1674,71,1941,2024-02-20,4,The property listing was accurate and met all my requirements.
1441,475,801,3800,2024-02-20,1,I found the perfect home for my family. Couldn't be happier!
1442,1823,424,3456,2024-02-20,2,"There were some delays, but the final result was worth the wait."
1443,1177,457,2223,2024-02-21,4,I had a pleasant experience with the transaction. Everything went smoothly.
1444,2181,800,4375,2024-02-21,5,"The house had some issues, but they were addressed promptly by the seller."
1445,862,43,3136,2024-02-21,4,"The house had some issues, but they were addressed promptly by the seller."
1446,1853,875,4562,2024-02-22,2,"There were some delays, but the final result was worth the wait."
1447,2278,747,92,2024-02-22,5,I appreciate the transparency and professionalism throughout the transaction.
1448,1862,151,4518,2024-02-22,3,"The house had some issues, but they were addressed promptly by the seller."
1449,2064,686,1153,2024-02-22,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
1450,524,129,9,2024-02-23,4,I had a pleasant experience with the transaction. Everything went smoothly.
1451,1399,128,2890,2024-02-23,2,"There were some delays, but the final result was worth the wait."
1452,2472,345,4793,2024-02-23,2,I appreciate the transparency and professionalism throughout the transaction.
1453,654,677,4217,2024-02-24,2,"There were some delays, but the final result was worth the wait."
1454,1611,238,1546,2024-02-24,5,"There were some delays, but the final result was worth the wait."
1455,1772,695,1672,2024-02-24,5,I had a pleasant experience with the transaction. Everything went smoothly.
1456,135,971,4176,2024-02-24,3,I found the perfect home for my family. Couldn't be happier!
1457,126,678,3540,2024-02-25,4,The agent was very helpful and responsive. Highly recommended!
1458,1417,251,3612,2024-02-25,4,"The house had some issues, but they were addressed promptly by the seller."
1459,2260,674,2476,2024-02-25,5,I had a pleasant experience with the transaction. Everything went smoothly.
1460,1738,261,3962,2024-02-26,3,"There were some delays, but the final result was worth the wait."
1461,2523,494,3341,2024-02-26,2,I appreciate the transparency and professionalism throughout the transaction.
1462,1851,793,4883,2024-02-26,3,The agent was very helpful and responsive. Highly recommended!
1463,713,475,1522,2024-02-26,1,"The negotiation process was tough, but we managed to reach an agreement."
1464,1520,422,1209,2024-02-27,4,I appreciate the transparency and professionalism throughout the transaction.
1465,1816,500,3463,2024-02-27,5,I had a pleasant experience with the transaction. Everything went smoothly.
1466,2353,560,4548,2024-02-27,1,"There were some delays, but the final result was worth the wait."
1467,245,806,84,2024-02-28,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
1468,2805,888,3827,2024-02-28,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
1469,2356,565,15,2024-02-28,5,The property listing was accurate and met all my requirements.
1470,1357,246,1503,2024-02-29,3,"There were some delays, but the final result was worth the wait."
1471,2423,482,2655,2024-02-29,3,I found the perfect home for my family. Couldn't be happier!
1472,485,923,1644,2024-02-29,1,The property listing was accurate and met all my requirements.
1473,1129,205,4772,2024-02-29,4,"There were some delays, but the final result was worth the wait."
