appointment_id,client_id,agent_id,house_id,appointment_date,appointment_time,status,comments
14761,1465,11,861,2023-10-11,13:06:51,scheduled,"The service was satisfactory, but there is room for improvement in communication."
14762,673,13,331,2023-10-11,11:28:25,scheduled,The agent's expertise in the market was evident and very reassuring.
14763,2748,48,14,2023-10-11,20:50:49,completed,The agent was very professional and courteous throughout the entire process.
14764,270,33,530,2023-10-11,05:00:26,completed,"The service was satisfactory, but there is room for improvement in communication."
14765,346,5,748,2023-10-11,08:18:48,completed,I am very pleased with the service. The agent went above and beyond to help.
14766,2728,7,294,2023-10-11,22:52:05,scheduled,The agent was very attentive and addressed all my concerns promptly.
14767,1830,19,231,2023-10-12,21:20:22,completed,The agent was patient and explained everything clearly. Great service!
14768,561,25,896,2023-10-12,21:18:23,scheduled,The agent was patient and explained everything clearly. Great service!
14769,690,47,651,2023-10-12,22:26:53,scheduled,"The service was satisfactory, but there is room for improvement in communication."
14770,2397,1,787,2023-10-12,15:53:10,completed,The agent's expertise in the market was evident and very reassuring.
14771,842,14,248,2023-10-12,18:43:42,scheduled,The agent provided excellent support and made the process smooth and easy.
14772,1119,1,949,2023-10-12,09:42:53,scheduled,"The service was satisfactory, but there is room for improvement in communication."
14773,2616,27,651,2023-10-12,00:42:58,cancelled,"The service was satisfactory, but there is room for improvement in communication."
14774,786,13,288,2023-10-12,11:26:09,cancelled,"The service was satisfactory, but there is room for improvement in communication."
14775,2856,1,151,2023-10-12,03:57:53,cancelled,The agent's expertise in the market was evident and very reassuring.
14776,1132,46,506,2023-10-12,13:00:35,scheduled,The agent was very attentive and addressed all my concerns promptly.
14777,1971,50,97,2023-10-12,22:39:28,completed,The agent was patient and explained everything clearly. Great service!
14778,26,2,601,2023-10-12,02:19:49,scheduled,The agent was patient and explained everything clearly. Great service!
14779,1611,26,200,2023-10-12,16:34:20,completed,The agent's expertise in the market was evident and very reassuring.
14780,182,42,910,2023-10-12,05:17:46,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
14781,2085,47,781,2023-10-12,08:58:39,completed,"The service was satisfactory, but there is room for improvement in communication."
14782,1189,4,76,2023-10-12,05:38:15,scheduled,I appreciate the agent's professionalism and attention to detail.
14783,2677,47,274,2023-10-12,03:11:39,scheduled,The agent's expertise in the market was evident and very reassuring.
14784,545,46,875,2023-10-12,03:10:31,cancelled,The agent was very professional and courteous throughout the entire process.
14785,754,47,955,2023-10-12,12:23:04,completed,The agent's expertise in the market was evident and very reassuring.
14786,2144,22,203,2023-10-12,15:13:11,cancelled,"The service was satisfactory, but there is room for improvement in communication."
14787,1556,44,123,2023-10-12,05:24:05,completed,The agent was very professional and courteous throughout the entire process.
14788,1705,20,316,2023-10-12,01:18:34,cancelled,"Good service overall, but there were some delays in responses."
14789,2411,8,55,2023-10-12,04:00:34,completed,"Good service overall, but there were some delays in responses."
14790,609,1,229,2023-10-12,04:31:46,scheduled,"The service was satisfactory, but there is room for improvement in communication."
14791,1570,30,287,2023-10-12,04:23:33,cancelled,The agent was very attentive and addressed all my concerns promptly.
14792,2636,50,652,2023-10-12,11:39:57,cancelled,"The service was satisfactory, but there is room for improvement in communication."
14793,1334,46,348,2023-10-12,01:48:20,cancelled,The agent's expertise in the market was evident and very reassuring.
14794,1365,29,776,2023-10-12,02:13:44,completed,I appreciate the agent's professionalism and attention to detail.
14795,2942,5,346,2023-10-12,15:20:13,completed,The agent's expertise in the market was evident and very reassuring.
14796,1160,35,299,2023-10-12,15:36:59,completed,"The service was satisfactory, but there is room for improvement in communication."
14797,424,40,652,2023-10-12,09:19:19,completed,I am very pleased with the service. The agent went above and beyond to help.
14798,322,12,356,2023-10-12,17:04:29,completed,The agent was patient and explained everything clearly. Great service!
14799,16,27,880,2023-10-12,08:31:21,completed,The agent provided excellent support and made the process smooth and easy.
14800,497,24,99,2023-10-12,15:47:19,cancelled,"Good service overall, but there were some delays in responses."
14801,2676,41,238,2023-10-12,06:00:27,scheduled,The agent's expertise in the market was evident and very reassuring.
14802,405,25,835,2023-10-12,01:40:51,scheduled,I am very pleased with the service. The agent went above and beyond to help.
14803,1540,3,223,2023-10-12,18:23:38,completed,I appreciate the agent's professionalism and attention to detail.
14804,1536,31,25,2023-10-12,21:25:54,completed,The agent was very attentive and addressed all my concerns promptly.
14805,2173,47,301,2023-10-12,21:08:53,scheduled,The agent was patient and explained everything clearly. Great service!
14806,885,23,864,2023-10-12,21:57:48,cancelled,The agent was very attentive and addressed all my concerns promptly.
14807,2510,6,478,2023-10-12,03:19:44,completed,The agent was very attentive and addressed all my concerns promptly.
14808,1466,30,652,2023-10-12,03:16:24,cancelled,The agent provided excellent support and made the process smooth and easy.
14809,388,42,776,2023-10-12,03:55:20,cancelled,I am very pleased with the service. The agent went above and beyond to help.
14810,39,41,682,2023-10-12,05:36:29,scheduled,The agent was very attentive and addressed all my concerns promptly.
14811,2456,9,5,2023-10-12,03:54:15,scheduled,"Good service overall, but there were some delays in responses."
14812,393,30,49,2023-10-12,12:17:24,cancelled,The agent was patient and explained everything clearly. Great service!
14813,337,44,97,2023-10-12,10:56:25,cancelled,The agent was very attentive and addressed all my concerns promptly.
14814,2122,39,445,2023-10-12,06:45:29,cancelled,The agent was patient and explained everything clearly. Great service!
14815,1551,3,533,2023-10-12,04:33:39,scheduled,I appreciate the agent's professionalism and attention to detail.
14816,791,33,591,2023-10-12,13:40:34,scheduled,"Good service overall, but there were some delays in responses."
14817,744,46,484,2023-10-12,19:54:17,cancelled,"The service was satisfactory, but there is room for improvement in communication."
14818,2943,33,123,2023-10-12,22:43:35,scheduled,The agent was very professional and courteous throughout the entire process.
14819,304,35,298,2023-10-13,15:11:46,cancelled,"The service was satisfactory, but there is room for improvement in communication."
14820,119,9,101,2023-10-13,23:54:38,scheduled,"The service was satisfactory, but there is room for improvement in communication."
14821,830,23,166,2023-10-13,09:21:49,completed,"The service was satisfactory, but there is room for improvement in communication."
14822,101,21,774,2023-10-13,22:38:16,completed,The agent was very attentive and addressed all my concerns promptly.
14823,1750,24,739,2023-10-13,07:50:48,completed,The agent provided excellent support and made the process smooth and easy.
14824,1734,22,233,2023-10-13,20:01:21,cancelled,The agent provided excellent support and made the process smooth and easy.
14825,2314,16,30,2023-10-13,11:42:04,completed,The agent was patient and explained everything clearly. Great service!
14826,525,43,480,2023-10-13,06:41:41,cancelled,The agent provided excellent support and made the process smooth and easy.
14827,161,32,370,2023-10-13,12:40:08,cancelled,The agent provided excellent support and made the process smooth and easy.
14828,315,38,403,2023-10-13,18:13:11,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
14829,2430,26,864,2023-10-13,09:19:06,completed,The agent provided excellent support and made the process smooth and easy.
14830,1357,32,696,2023-10-13,22:45:13,cancelled,The agent's expertise in the market was evident and very reassuring.
14831,2166,50,889,2023-10-13,14:21:26,cancelled,The agent was patient and explained everything clearly. Great service!
14832,1874,42,540,2023-10-13,03:36:09,scheduled,I am very pleased with the service. The agent went above and beyond to help.
14833,1657,49,644,2023-10-13,09:47:24,completed,I am very pleased with the service. The agent went above and beyond to help.
14834,2040,1,208,2023-10-13,03:42:14,cancelled,"Good service overall, but there were some delays in responses."
14835,651,11,9,2023-10-13,12:24:24,scheduled,The agent was patient and explained everything clearly. Great service!
14836,2117,11,630,2023-10-13,16:51:49,cancelled,The agent provided excellent support and made the process smooth and easy.
14837,2332,49,465,2023-10-13,00:58:18,cancelled,I appreciate the agent's professionalism and attention to detail.
14838,1729,39,555,2023-10-13,07:21:15,cancelled,The agent provided excellent support and made the process smooth and easy.
14839,42,31,180,2023-10-13,04:18:29,scheduled,The agent was patient and explained everything clearly. Great service!
14840,2337,15,147,2023-10-13,23:13:34,scheduled,The agent's expertise in the market was evident and very reassuring.
14841,2434,16,425,2023-10-13,18:49:11,scheduled,The agent was very attentive and addressed all my concerns promptly.
14842,2150,43,283,2023-10-13,07:56:12,scheduled,I appreciate the agent's professionalism and attention to detail.
14843,173,40,110,2023-10-13,01:06:45,cancelled,The agent was very attentive and addressed all my concerns promptly.
14844,388,25,974,2023-10-13,02:19:14,completed,The agent was very attentive and addressed all my concerns promptly.
14845,531,35,867,2023-10-13,16:12:38,scheduled,I appreciate the agent's professionalism and attention to detail.
14846,1169,27,16,2023-10-13,13:43:24,completed,"Good service overall, but there were some delays in responses."
14847,2359,39,818,2023-10-13,03:45:01,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
14848,1576,4,189,2023-10-13,02:42:59,completed,The agent's expertise in the market was evident and very reassuring.
14849,2761,28,704,2023-10-13,09:28:01,scheduled,The agent was very professional and courteous throughout the entire process.
